donation_year,donor_name,donor_city,donor_province,donation_amount,donation_in_kind,charity_link,charity_name,charity_type,charity_sub_category,charity_description,charity_registration_number,charity_website,charity_country,charity_province,charity_city,charity_employee_range
2021,THE MASONIC FOUNDATION OF ONTARIO,HAMILTON,ON,"25,000",0,https://www.charitydata.ca/charity/northern-college-of-applied-arts-and-technology/107781379RR0001/,NORTHERN COLLEGE OF APPLIED ARTS AND TECHNOLOGY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107781379RR0001,WWW.NORTHERC.ON.CA,CA,Ontario,TIMMINS,7
2021,WALKER WOOD FOUNDATION,TORONTO,ON,"10,000",0,https://www.charitydata.ca/charity/northern-college-of-applied-arts-and-technology/107781379RR0001/,NORTHERN COLLEGE OF APPLIED ARTS AND TECHNOLOGY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107781379RR0001,WWW.NORTHERC.ON.CA,CA,Ontario,TIMMINS,7
2021,STRATEGIC CHARITABLE GIVING FOUNDATION,TORONTO,ON,870,0,https://www.charitydata.ca/charity/northern-college-of-applied-arts-and-technology/107781379RR0001/,NORTHERN COLLEGE OF APPLIED ARTS AND TECHNOLOGY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107781379RR0001,WWW.NORTHERC.ON.CA,CA,Ontario,TIMMINS,7
2021,CANADAHELPS CANADON,TORONTO,ON,26,0,https://www.charitydata.ca/charity/northern-college-of-applied-arts-and-technology/107781379RR0001/,NORTHERN COLLEGE OF APPLIED ARTS AND TECHNOLOGY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107781379RR0001,WWW.NORTHERC.ON.CA,CA,Ontario,TIMMINS,7
2020,WALKER WOOD FOUNDATION,TORONTO,ON,"15,000",0,https://www.charitydata.ca/charity/northern-college-of-applied-arts-and-technology/107781379RR0001/,NORTHERN COLLEGE OF APPLIED ARTS AND TECHNOLOGY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107781379RR0001,WWW.NORTHERC.ON.CA,CA,Ontario,TIMMINS,7
2020,CWB WELDING FOUNDATION,MILTON,ON,"5,000",0,https://www.charitydata.ca/charity/northern-college-of-applied-arts-and-technology/107781379RR0001/,NORTHERN COLLEGE OF APPLIED ARTS AND TECHNOLOGY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107781379RR0001,WWW.NORTHERC.ON.CA,CA,Ontario,TIMMINS,7
2020,Ottawa Community Foundation / Fondation Communautaire d'Ottawa,OTTAWA,ON,"3,500",0,https://www.charitydata.ca/charity/northern-college-of-applied-arts-and-technology/107781379RR0001/,NORTHERN COLLEGE OF APPLIED ARTS AND TECHNOLOGY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107781379RR0001,WWW.NORTHERC.ON.CA,CA,Ontario,TIMMINS,7
2020,The Temiskaming Foundation,NEW LISKEARD,ON,"1,250",0,https://www.charitydata.ca/charity/northern-college-of-applied-arts-and-technology/107781379RR0001/,NORTHERN COLLEGE OF APPLIED ARTS AND TECHNOLOGY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107781379RR0001,WWW.NORTHERC.ON.CA,CA,Ontario,TIMMINS,7
2020,NIAGARA COMMUNITY FOUNDATION FONDATION COMMUNAUTAIRE DE NIAGARA,ST CATHARINES,ON,"1,000",0,https://www.charitydata.ca/charity/northern-college-of-applied-arts-and-technology/107781379RR0001/,NORTHERN COLLEGE OF APPLIED ARTS AND TECHNOLOGY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107781379RR0001,WWW.NORTHERC.ON.CA,CA,Ontario,TIMMINS,7
2020,STRATEGIC CHARITABLE GIVING FOUNDATION,TORONTO,ON,850,0,https://www.charitydata.ca/charity/northern-college-of-applied-arts-and-technology/107781379RR0001/,NORTHERN COLLEGE OF APPLIED ARTS AND TECHNOLOGY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107781379RR0001,WWW.NORTHERC.ON.CA,CA,Ontario,TIMMINS,7
