donation_year,donor_name,donor_city,donor_province,donation_amount,donation_in_kind,charity_link,charity_name,charity_type,charity_sub_category,charity_description,charity_registration_number,charity_website,charity_country,charity_province,charity_city,charity_employee_range
2021,Charitable Gift Funds Canada Foundation / Fonds de Bienfaisance Canada,KINGSTON,ON,"3,000",0,https://www.charitydata.ca/charity/centre-de-la-petite-enfance-harmonie/107415333RR0001/,CENTRE DE LA PETITE ENFANCE HARMONIE,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107415333RR0001,n/a,CA,Quebec,MONTREAL,4
2018,OPERATION ENFANT SOLEIL,QUEBEC,QC,"4,599",0,https://www.charitydata.ca/charity/centre-de-la-petite-enfance-la-peluche/107415994RR0001/,CENTRE DE LA PETITE ENFANCE LA PELUCHE,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107415994RR0001,n/a,CA,Quebec,BEAUPRÉ,4
2021,FONDATION G.M.R.,VILLE MONT-ROYAL,QC,0,"387,500",https://www.charitydata.ca/charity/centre-de-la-petite-enfance-mont-royal/118935972RR0001/,Centre de la petite enfance Mont-Royal,Advancement of Education,Teaching Institutions / Other,Charitable Organization,118935972RR0001,WWW.CPEMR.COM,CA,Quebec,VILLE MONT-ROYAL,4
2020,FONDATION G.M.R.,VILLE MONT-ROYAL,QC,"108,176",0,https://www.charitydata.ca/charity/centre-de-la-petite-enfance-mont-royal/118935972RR0001/,Centre de la petite enfance Mont-Royal,Advancement of Education,Teaching Institutions / Other,Charitable Organization,118935972RR0001,WWW.CPEMR.COM,CA,Quebec,VILLE MONT-ROYAL,4
2020,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,25,0,https://www.charitydata.ca/charity/centre-de-la-petite-enfance-mont-royal/118935972RR0001/,Centre de la petite enfance Mont-Royal,Advancement of Education,Teaching Institutions / Other,Charitable Organization,118935972RR0001,WWW.CPEMR.COM,CA,Quebec,VILLE MONT-ROYAL,4
2018,FONDATION G.M.R.,VILLE MONT-ROYAL,QC,"3,272",0,https://www.charitydata.ca/charity/centre-de-la-petite-enfance-mont-royal/118935972RR0001/,Centre de la petite enfance Mont-Royal,Advancement of Education,Teaching Institutions / Other,Charitable Organization,118935972RR0001,WWW.CPEMR.COM,CA,Quebec,VILLE MONT-ROYAL,4
2019,Jewish Community Foundation of Montreal / La Fondation Communautaire Juive de Montréal,MONTREAL,QC,"50,000",0,https://www.charitydata.ca/charity/centre-de-la-petite-enfance-st-andrew/872736210RR0001/,Centre de la petite enfance St-Andrew,Advancement of Education,Teaching Institutions / Preschool (early-childhood education / junior kindergarden),Charitable Organization,872736210RR0001,n/a,CA,Quebec,WESTMOUNT,4
2021,United Way of the Alberta Capital Region,EDMONTON,AB,"178,900",0,https://www.charitydata.ca/charity/centre-for-family-literacy-society-of-alberta/869472720RR0001/,CENTRE FOR FAMILY LITERACY SOCIETY OF ALBERTA,Advancement of Education,Support of schools and education / Literacy groups,Charitable Organization,869472720RR0001,WWW.FAMLIT.CA,CA,Alberta,EDMONTON,4
2021,THE EDMONTON COMMUNITY FOUNDATION PRIV ACT,EDMONTON,AB,"111,816",0,https://www.charitydata.ca/charity/centre-for-family-literacy-society-of-alberta/869472720RR0001/,CENTRE FOR FAMILY LITERACY SOCIETY OF ALBERTA,Advancement of Education,Support of schools and education / Literacy groups,Charitable Organization,869472720RR0001,WWW.FAMLIT.CA,CA,Alberta,EDMONTON,4
2021,CANADAHELPS CANADON,TORONTO,ON,"24,294",0,https://www.charitydata.ca/charity/centre-for-family-literacy-society-of-alberta/869472720RR0001/,CENTRE FOR FAMILY LITERACY SOCIETY OF ALBERTA,Advancement of Education,Support of schools and education / Literacy groups,Charitable Organization,869472720RR0001,WWW.FAMLIT.CA,CA,Alberta,EDMONTON,4
