donation_year,donor_name,donor_city,donor_province,donation_amount,donation_in_kind,charity_link,charity_name,charity_type,charity_sub_category,charity_description,charity_registration_number,charity_website,charity_country,charity_province,charity_city,charity_employee_range
2018,UNITED WAY EAST ONTARIO / CENTRAIDE EST DE L'ONTARIO,OTTAWA,ON,"1,567",0,https://www.charitydata.ca/charity/maison-montessori-des-4-vallees/878485515RR0001/,MAISON MONTESSORI DES 4 VALLEES,Advancement of Education,Teaching Institutions / Independent elementary schools (includes religious),Charitable Organization,878485515RR0001,n/a,CA,Quebec,CHELSEA,4
2021,COMMUNITY FOOD CENTRES CANADA,TORONTO,ON,"110,000",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2021,NATIONAL INDIAN BROTHERHOOD TRUST FUND,AKWESASNE,ON,"27,000",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2021,TELUS Friendly Future Foundation - Fondation TELUS Pour un Futur Meilleur,VANCOUVER,BC,"20,000",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2021,CANADAHELPS CANADON,TORONTO,ON,"11,506",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2021,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,199,0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2021,MAKEWAY FOUNDATION,VANCOUVER,BC,0,0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2020,THE WINNIPEG FOUNDATION,WINNIPEG,MB,"51,500",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2020,COMMUNITY FOUNDATIONS OF CANADA,OTTAWA,ON,"26,000",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2020,THOMAS SILL FOUNDATION INC.,WINNIPEG,MB,"7,500",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2020,CANADAHELPS CANADON,TORONTO,ON,"7,262",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2020,HEALTHY HORIZONS FOUNDATION INC.,WINNIPEG,MB,"7,000",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2020,MAKEWAY FOUNDATION,VANCOUVER,BC,"5,350",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2020,THE UNITED CHURCH OF CANADA FOUNDATION / FONDATION DE L'ÉGLISE UNIE DU CANADA,ETOBICOKE,ON,"5,000",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2020,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,207,0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2019,MAKEWAY FOUNDATION,VANCOUVER,BC,"83,710",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2019,CANADAHELPS CANADON,TORONTO,ON,"5,682",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2019,UNITED WAY OF GREATER TORONTO,TORONTO,ON,369,0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2019,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,192,0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2018,CANADAHELPS CANADON,TORONTO,ON,"9,282",0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2018,FIRST UNITARIAN UNIVERSALIST CHURCH OF WINNIPEG INC,WINNIPEG,MB,557,0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2018,THE WINNIPEG FOUNDATION,WINNIPEG,MB,500,0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2018,TD FRIENDS OF THE ENVIRONMENT FOUNDATION,TORONTO,ON,453,0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2018,UNITED WAY OF GREATER TORONTO,TORONTO,ON,431,0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2018,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,7,0,https://www.charitydata.ca/charity/manitoba-food-charter-inc/830978169RR0001/,Manitoba Food Charter Inc.,Advancement of Education,Educational organizations not elsewhere categorized / Other,Charitable Organization,830978169RR0001,n/a,CA,Manitoba,WINNIPEG,4
2021,Winnipeg Arts Council Inc.,WINNIPEG,MB,"29,700",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2021,"GRAHAM C. LOUNT FAMILY FOUNDATION, INC.",WINNIPEG,MB,"20,000",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2021,CANADAHELPS CANADON,TORONTO,ON,"1,286",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2020,THE WINNIPEG FOUNDATION,WINNIPEG,MB,"53,825",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2020,Winnipeg Arts Council Inc.,WINNIPEG,MB,"29,700",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2020,"GRAHAM C. LOUNT FAMILY FOUNDATION, INC.",WINNIPEG,MB,"15,000",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2020,THE W.H. & S.E. LOEWEN FOUNDATION INC.,WINNIPEG,MB,"5,000",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2020,THE POLLARD FAMILY FOUNDATION INC.,WINNIPEG,MB,"2,000",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2020,CANADAHELPS CANADON,TORONTO,ON,557,0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2019,THE WINNIPEG FOUNDATION,WINNIPEG,MB,"35,391",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2019,Winnipeg Arts Council Inc.,WINNIPEG,MB,"33,000",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2019,"GRAHAM C. LOUNT FAMILY FOUNDATION, INC.",WINNIPEG,MB,"15,000",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2019,CANADAHELPS CANADON,TORONTO,ON,"5,546",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2019,THE W.H. & S.E. LOEWEN FOUNDATION INC.,WINNIPEG,MB,"5,000",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2019,GRACE ESSENCE MEDITATION SCHOOL INC,WINNIPEG,MB,800,0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2019,ALL CHARITIES CAMPAIGN,WINNIPEG,MB,53,0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2018,Winnipeg Arts Council Inc.,WINNIPEG,MB,"33,000",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2018,"GRAHAM C. LOUNT FAMILY FOUNDATION, INC.",WINNIPEG,MB,"15,000",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2018,THE WINNIPEG FOUNDATION,WINNIPEG,MB,"7,500",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2018,THOMAS SILL FOUNDATION INC.,WINNIPEG,MB,"5,700",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2018,THE W.H. & S.E. LOEWEN FOUNDATION INC.,WINNIPEG,MB,"5,000",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2018,CANADAHELPS CANADON,TORONTO,ON,"3,517",0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2018,ALL CHARITIES CAMPAIGN,WINNIPEG,MB,724,0,https://www.charitydata.ca/charity/manitoba-printmakers-association-inc/107660680RR0001/,MANITOBA PRINTMAKERS ASSOCIATION INC.,Advancement of Education,Education in the arts / Art school (painting / sculpture / drawing / forms of visual arts),Charitable Organization,107660680RR0001,PRINTMAKERS.MB.CA,CA,Manitoba,WINNIPEG,4
2021,THOMAS SILL FOUNDATION INC.,WINNIPEG,MB,"10,000",0,https://www.charitydata.ca/charity/manitoba-school-improvement-program---the-peaceful-village-inc/870328291RR0001/,MANITOBA SCHOOL IMPROVEMENT PROGRAM - THE PEACEFUL VILLAGE INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,870328291RR0001,n/a,CA,Manitoba,WINNIPEG,4
2021,CANADAHELPS CANADON,TORONTO,ON,521,0,https://www.charitydata.ca/charity/manitoba-school-improvement-program---the-peaceful-village-inc/870328291RR0001/,MANITOBA SCHOOL IMPROVEMENT PROGRAM - THE PEACEFUL VILLAGE INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,870328291RR0001,n/a,CA,Manitoba,WINNIPEG,4
2020,THE WINNIPEG FOUNDATION,WINNIPEG,MB,"73,000",0,https://www.charitydata.ca/charity/manitoba-school-improvement-program---the-peaceful-village-inc/870328291RR0001/,MANITOBA SCHOOL IMPROVEMENT PROGRAM - THE PEACEFUL VILLAGE INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,870328291RR0001,n/a,CA,Manitoba,WINNIPEG,4
2020,THOMAS SILL FOUNDATION INC.,WINNIPEG,MB,"10,000",0,https://www.charitydata.ca/charity/manitoba-school-improvement-program---the-peaceful-village-inc/870328291RR0001/,MANITOBA SCHOOL IMPROVEMENT PROGRAM - THE PEACEFUL VILLAGE INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,870328291RR0001,n/a,CA,Manitoba,WINNIPEG,4
2020,CANADAHELPS CANADON,TORONTO,ON,456,0,https://www.charitydata.ca/charity/manitoba-school-improvement-program---the-peaceful-village-inc/870328291RR0001/,MANITOBA SCHOOL IMPROVEMENT PROGRAM - THE PEACEFUL VILLAGE INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,870328291RR0001,n/a,CA,Manitoba,WINNIPEG,4
2019,THE WINNIPEG FOUNDATION,WINNIPEG,MB,"17,500",0,https://www.charitydata.ca/charity/manitoba-school-improvement-program---the-peaceful-village-inc/870328291RR0001/,MANITOBA SCHOOL IMPROVEMENT PROGRAM - THE PEACEFUL VILLAGE INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,870328291RR0001,n/a,CA,Manitoba,WINNIPEG,4
2019,THOMAS SILL FOUNDATION INC.,WINNIPEG,MB,"10,000",0,https://www.charitydata.ca/charity/manitoba-school-improvement-program---the-peaceful-village-inc/870328291RR0001/,MANITOBA SCHOOL IMPROVEMENT PROGRAM - THE PEACEFUL VILLAGE INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,870328291RR0001,n/a,CA,Manitoba,WINNIPEG,4
2019,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,9,0,https://www.charitydata.ca/charity/manitoba-school-improvement-program---the-peaceful-village-inc/870328291RR0001/,MANITOBA SCHOOL IMPROVEMENT PROGRAM - THE PEACEFUL VILLAGE INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,870328291RR0001,n/a,CA,Manitoba,WINNIPEG,4
2018,CANADAHELPS CANADON,TORONTO,ON,4,0,https://www.charitydata.ca/charity/manitoba-school-improvement-program---the-peaceful-village-inc/870328291RR0001/,MANITOBA SCHOOL IMPROVEMENT PROGRAM - THE PEACEFUL VILLAGE INC.,Advancement of Education,Support of schools and education / Other,Charitable Organization,870328291RR0001,n/a,CA,Manitoba,WINNIPEG,4
2021,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,191,0,https://www.charitydata.ca/charity/maple-ridge-and-pitt-meadows-arts-council/107663312RR0001/,MAPLE RIDGE AND PITT MEADOWS ARTS COUNCIL,Advancement of Education,Support of schools and education / Other,Charitable Organization,107663312RR0001,WWW.THEACTMAPLERIDGE.ORG,CA,British Columbia,MAPLE RIDGE,4
2021,CANADAHELPS CANADON,TORONTO,ON,48,0,https://www.charitydata.ca/charity/maple-ridge-and-pitt-meadows-arts-council/107663312RR0001/,MAPLE RIDGE AND PITT MEADOWS ARTS COUNCIL,Advancement of Education,Support of schools and education / Other,Charitable Organization,107663312RR0001,WWW.THEACTMAPLERIDGE.ORG,CA,British Columbia,MAPLE RIDGE,4
2020,VANCOUVER FOUNDATION,VANCOUVER,BC,"50,000",0,https://www.charitydata.ca/charity/maple-ridge-and-pitt-meadows-arts-council/107663312RR0001/,MAPLE RIDGE AND PITT MEADOWS ARTS COUNCIL,Advancement of Education,Support of schools and education / Other,Charitable Organization,107663312RR0001,WWW.THEACTMAPLERIDGE.ORG,CA,British Columbia,MAPLE RIDGE,4
2020,PROSPERA FOUNDATION,SURREY,BC,"20,000",0,https://www.charitydata.ca/charity/maple-ridge-and-pitt-meadows-arts-council/107663312RR0001/,MAPLE RIDGE AND PITT MEADOWS ARTS COUNCIL,Advancement of Education,Support of schools and education / Other,Charitable Organization,107663312RR0001,WWW.THEACTMAPLERIDGE.ORG,CA,British Columbia,MAPLE RIDGE,4
2020,RICK HANSEN FOUNDATION,RICHMOND,BC,"19,646",0,https://www.charitydata.ca/charity/maple-ridge-and-pitt-meadows-arts-council/107663312RR0001/,MAPLE RIDGE AND PITT MEADOWS ARTS COUNCIL,Advancement of Education,Support of schools and education / Other,Charitable Organization,107663312RR0001,WWW.THEACTMAPLERIDGE.ORG,CA,British Columbia,MAPLE RIDGE,4
2020,THE MAPLE RIDGE COMMUNITY FOUNDATION,MAPLE RIDGE,BC,"17,000",0,https://www.charitydata.ca/charity/maple-ridge-and-pitt-meadows-arts-council/107663312RR0001/,MAPLE RIDGE AND PITT MEADOWS ARTS COUNCIL,Advancement of Education,Support of schools and education / Other,Charitable Organization,107663312RR0001,WWW.THEACTMAPLERIDGE.ORG,CA,British Columbia,MAPLE RIDGE,4
2020,CANADAHELPS CANADON,TORONTO,ON,240,0,https://www.charitydata.ca/charity/maple-ridge-and-pitt-meadows-arts-council/107663312RR0001/,MAPLE RIDGE AND PITT MEADOWS ARTS COUNCIL,Advancement of Education,Support of schools and education / Other,Charitable Organization,107663312RR0001,WWW.THEACTMAPLERIDGE.ORG,CA,British Columbia,MAPLE RIDGE,4
2019,PROSPERA FOUNDATION,SURREY,BC,"20,000",0,https://www.charitydata.ca/charity/maple-ridge-and-pitt-meadows-arts-council/107663312RR0001/,MAPLE RIDGE AND PITT MEADOWS ARTS COUNCIL,Advancement of Education,Support of schools and education / Other,Charitable Organization,107663312RR0001,WWW.THEACTMAPLERIDGE.ORG,CA,British Columbia,MAPLE RIDGE,4
