donation_year,donor_name,donor_city,donor_province,donation_amount,donation_in_kind,charity_link,charity_name,charity_type,charity_sub_category,charity_description,charity_registration_number,charity_website,charity_country,charity_province,charity_city,charity_employee_range
2018,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"1,000",0,https://www.charitydata.ca/charity/shuswap-day-care-society/107979288RR0001/,SHUSWAP DAY CARE SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107979288RR0001,WWW.SHUSWAPDAYCARE.CA,CA,British Columbia,SALMON ARM,3
2018,Butler Family Foundation,EDMONTON,AB,"5,000",0,https://www.charitydata.ca/charity/sisem-daycare-centre-society/107982969RR0001/,SISEM (DAYCARE) CENTRE SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,107982969RR0001,n/a,CA,Alberta,EDMONTON,3
2021,CANADAHELPS CANADON,TORONTO,ON,"89,184",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2021,THE CATHERINE AND MAXWELL MEIGHEN FOUNDATION,TORONTO,ON,"40,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2021,AUBREY & MARLA DAN FOUNDATION,TORONTO,ON,"30,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2021,THE SLAIGHT FAMILY FOUNDATION,TORONTO,ON,"25,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2021,THE JORDAN FAMILY FOUNDATION,VICTORIA,BC,"20,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2021,Charitable Gift Funds Canada Foundation / Fonds de Bienfaisance Canada,KINGSTON,ON,"10,500",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2021,GIFTPACT FOUNDATION INC.,WINNIPEG,MB,"5,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2021,CANADA GIVES,COLLINGWOOD,ON,"2,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2021,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"1,483",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2021,PayPal Giving Fund Canada,TORONTO,ON,877,0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,THE AZRIELI FOUNDATION/LA FONDATION AZRIELI,MONTREAL,QC,"210,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,TORONTO FOUNDATION,TORONTO,ON,"175,121",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,CANADAHELPS CANADON,TORONTO,ON,"108,272",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,TORONTO FOUNDATION,TORONTO,ON,"52,624",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,THE PETER GILGAN FOUNDATION,TORONTO,ON,"50,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,THE CATHERINE AND MAXWELL MEIGHEN FOUNDATION,TORONTO,ON,"30,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,AUBREY & MARLA DAN FOUNDATION,TORONTO,ON,"30,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,THE JORDAN FAMILY FOUNDATION,ST. CATHARINES,ON,"20,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,THE SLAIGHT FAMILY FOUNDATION,TORONTO,ON,"20,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,Mackenzie Investments Charitable Foundation,TORONTO,ON,"15,000","15,000",https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,ARTHUR & AUDREY CUTTEN FOUNDATION,TORONTO,ON,"10,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,COMMUNITY ONE FOUNDATION,TORONTO,ON,"5,750",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,GIFTPACT FOUNDATION INC.,WINNIPEG,MB,"5,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,S M BLAIR FAMILY FOUNDATION,TORONTO,ON,"3,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"2,901",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,PayPal Giving Fund Canada,TORONTO,ON,"2,747",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,MAZON CANADA,TORONTO,ON,"2,500",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,THE GEORGE LUNAN FOUNDATION,TORONTO,ON,"2,500",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,THE ROGAN FOUNDATION,TORONTO,ON,"2,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,THE MIDDLEFIELD CHARITABLE FOUNDATION,TORONTO,ON,"2,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,CANADA GIVES,COLLINGWOOD,ON,"2,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,PLUSONEPLUSONE CANADA,MONTREAL,QC,"1,350",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,THE KENNETH G. MILLS FOUNDATION,TORONTO,ON,"1,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,KRAUSS FAMILY CHARITABLE TRUST,TORONTO,ON,150,0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,CANADIAN CHINESE SOCIETY FOR THE ARTS,SCARBOROUGH,ON,100,0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,CHIMP: Charitable Impact Foundation (Canada),VANCOUVER,BC,25,0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,CANADAHELPS CANADON,TORONTO,ON,"98,748",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,TORONTO FOUNDATION,TORONTO,ON,"67,141",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,THE PETER GILGAN FOUNDATION,TORONTO,ON,"50,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,AUBREY & MARLA DAN FOUNDATION,TORONTO,ON,"30,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,The Lewitt Family Foundation,TORONTO,ON,"30,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,THE CATHERINE AND MAXWELL MEIGHEN FOUNDATION,TORONTO,ON,"25,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,THE SLAIGHT FAMILY FOUNDATION,TORONTO,ON,"20,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,THE JORDAN FAMILY FOUNDATION,ST. CATHARINES,ON,"20,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,Mackenzie Investments Charitable Foundation,TORONTO,ON,"15,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,PLUSONEPLUSONE CANADA,MONTREAL,QC,"5,658",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,THE MCLEAN FOUNDATION,TORONTO,ON,"5,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,PRESIDENT'S CHOICE CHILDREN'S CHARITY-LA FONDATION POUR LES LA FONDATION POUR LES ENFANTS LE CHOIX DU PRÉSIDENT,BRAMPTON,ON,"5,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,GIFTPACT FOUNDATION INC.,WINNIPEG,MB,"5,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,THE GLENN GOULD FOUNDATION/LA FONDATION GLENN GOULD,TORONTO,ON,"5,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,THE KENNETH G. MILLS FOUNDATION,TORONTO,ON,"4,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,THE MIDDLEFIELD CHARITABLE FOUNDATION,TORONTO,ON,"2,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,THE ROGAN FOUNDATION,TORONTO,ON,"2,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,CANADA GIVES,COLLINGWOOD,ON,"2,000",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"1,940",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,PayPal Giving Fund Canada,TORONTO,ON,"1,457",0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2019,UNITED WAY OF GREATER TORONTO,TORONTO,ON,500,0,https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,Advancement of Education,Education in the arts / Other,Charitable Organization,819256603RR0001,WWW.SISTEMA-TORONTO.CA,CA,Ontario,TORONTO,3
2020,ALL CHARITIES CAMPAIGN,WINNIPEG,MB,40,0,https://www.charitydata.ca/charity/sister-macnamara-preschool-and-infant-daycare-inc/122521917RR0001/,SISTER MACNAMARA PRESCHOOL AND INFANT DAYCARE INC,Advancement of Education,Teaching Institutions / Other,Charitable Organization,122521917RR0001,n/a,CA,Manitoba,WINNIPEG,3
2019,THE WINNIPEG FOUNDATION,WINNIPEG,MB,"7,263",0,https://www.charitydata.ca/charity/sister-macnamara-preschool-and-infant-daycare-inc/122521917RR0001/,SISTER MACNAMARA PRESCHOOL AND INFANT DAYCARE INC,Advancement of Education,Teaching Institutions / Other,Charitable Organization,122521917RR0001,n/a,CA,Manitoba,WINNIPEG,3
2019,ALL CHARITIES CAMPAIGN,WINNIPEG,MB,98,0,https://www.charitydata.ca/charity/sister-macnamara-preschool-and-infant-daycare-inc/122521917RR0001/,SISTER MACNAMARA PRESCHOOL AND INFANT DAYCARE INC,Advancement of Education,Teaching Institutions / Other,Charitable Organization,122521917RR0001,n/a,CA,Manitoba,WINNIPEG,3
2018,LAKE WINNIPEG FOUNDATION INC.,WINNIPEG,MB,300,0,https://www.charitydata.ca/charity/sister-macnamara-preschool-and-infant-daycare-inc/122521917RR0001/,SISTER MACNAMARA PRESCHOOL AND INFANT DAYCARE INC,Advancement of Education,Teaching Institutions / Other,Charitable Organization,122521917RR0001,n/a,CA,Manitoba,WINNIPEG,3
2018,ALL CHARITIES CAMPAIGN,WINNIPEG,MB,51,0,https://www.charitydata.ca/charity/sister-macnamara-preschool-and-infant-daycare-inc/122521917RR0001/,SISTER MACNAMARA PRESCHOOL AND INFANT DAYCARE INC,Advancement of Education,Teaching Institutions / Other,Charitable Organization,122521917RR0001,n/a,CA,Manitoba,WINNIPEG,3
2021,SKILLS/COMPÉTENCES CANADA CORPORATION,OTTAWA,ON,"385,010",0,https://www.charitydata.ca/charity/skills-canada-manitoba-association-inc/870296399RR0001/,SKILLS CANADA MANITOBA ASSOCIATION INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,870296399RR0001,n/a,CA,Manitoba,WINNIPEG,3
2021,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"15,000",0,https://www.charitydata.ca/charity/skills-canada-manitoba-association-inc/870296399RR0001/,SKILLS CANADA MANITOBA ASSOCIATION INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,870296399RR0001,n/a,CA,Manitoba,WINNIPEG,3
2020,SKILLS/COMPÉTENCES CANADA CORPORATION,OTTAWA,ON,"404,227",0,https://www.charitydata.ca/charity/skills-canada-manitoba-association-inc/870296399RR0001/,SKILLS CANADA MANITOBA ASSOCIATION INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,870296399RR0001,n/a,CA,Manitoba,WINNIPEG,3
2020,CWB WELDING FOUNDATION,MILTON,ON,"7,500",0,https://www.charitydata.ca/charity/skills-canada-manitoba-association-inc/870296399RR0001/,SKILLS CANADA MANITOBA ASSOCIATION INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,870296399RR0001,n/a,CA,Manitoba,WINNIPEG,3
2020,THE BOARD OF GOVERNORS OF RED RIVER COLLEGE,WINNIPEG,MB,"1,675",0,https://www.charitydata.ca/charity/skills-canada-manitoba-association-inc/870296399RR0001/,SKILLS CANADA MANITOBA ASSOCIATION INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,870296399RR0001,n/a,CA,Manitoba,WINNIPEG,3
2019,SKILLS/COMPÉTENCES CANADA CORPORATION,OTTAWA,ON,"315,615",0,https://www.charitydata.ca/charity/skills-canada-manitoba-association-inc/870296399RR0001/,SKILLS CANADA MANITOBA ASSOCIATION INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,870296399RR0001,n/a,CA,Manitoba,WINNIPEG,3
2018,THE WINNIPEG FOUNDATION,WINNIPEG,MB,"20,000",0,https://www.charitydata.ca/charity/skills-canada-manitoba-association-inc/870296399RR0001/,SKILLS CANADA MANITOBA ASSOCIATION INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,870296399RR0001,n/a,CA,Manitoba,WINNIPEG,3
2018,CWB WELDING FOUNDATION,MILTON,ON,"7,500",0,https://www.charitydata.ca/charity/skills-canada-manitoba-association-inc/870296399RR0001/,SKILLS CANADA MANITOBA ASSOCIATION INC,Advancement of Education,Support of schools and education / Other,Charitable Organization,870296399RR0001,n/a,CA,Manitoba,WINNIPEG,3
