donation_year,donor_name,donor_city,donor_province,donation_amount,donation_in_kind,charity_link,charity_name,charity_type,charity_sub_category,charity_description,charity_registration_number,charity_website,charity_country,charity_province,charity_city,charity_employee_range
2021,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"18,585",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2021,JUNE AND IAN COCKWELL PRIVATE FOUNDATION,OAKVILLE,ON,"10,000",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2021,Charitable Gift Funds Canada Foundation / Fonds de Bienfaisance Canada,KINGSTON,ON,"5,000",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2021,UNITED WAY OF GREATER TORONTO,TORONTO,ON,"4,241",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2021,THE COMMUNITY FOUNDATION OF MISSISSAUGA,MISSISSAUGA,ON,"1,421",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2021,CHARITIES AID FOUNDATION CANADA,TORONTO,ON,725,0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2021,CANADAHELPS CANADON,TORONTO,ON,192,0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2020,AQUEDUCT FOUNDATION,VANCOUVER,BC,"25,000",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2020,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"22,658",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2020,UNITED WAY OF GREATER TORONTO,TORONTO,ON,"11,469",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2020,JUNE AND IAN COCKWELL PRIVATE FOUNDATION,OAKVILLE,ON,"10,000",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2020,Charitable Gift Funds Canada Foundation / Fonds de Bienfaisance Canada,KINGSTON,ON,"10,000",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2020,TWEEDLEDUM FOUNDATION,VANCOUVER,BC,"5,000",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2020,THE COMMUNITY FOUNDATION OF MISSISSAUGA,MISSISSAUGA,ON,"1,407",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2020,CANADAHELPS CANADON,TORONTO,ON,192,0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2020,CHARITIES AID FOUNDATION CANADA,TORONTO,ON,100,0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
2019,AQUEDUCT FOUNDATION,VANCOUVER,BC,"30,723",0,https://www.charitydata.ca/charity/st-mildreds-lightbourn-school/119191963RR0001/,ST. MILDRED'S-LIGHTBOURN SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119191963RR0001,SMLS.ON.CA,CA,Ontario,OAKVILLE,6
