donation_year,donor_name,donor_city,donor_province,donation_amount,donation_in_kind,charity_link,charity_name,charity_type,charity_sub_category,charity_description,charity_registration_number,charity_website,charity_country,charity_province,charity_city,charity_employee_range
2018,TD FRIENDS OF THE ENVIRONMENT FOUNDATION,TORONTO,ON,"3,250",0,https://www.charitydata.ca/charity/the-upper-grand-district-school-board/892228826RR0002/,THE UPPER GRAND DISTRICT SCHOOL BOARD,Advancement of Education,Teaching Institutions / Public district board (all grades),Charitable Organization,892228826RR0002,WWW.UGDSB.ON.CA,CA,Ontario,GUELPH,7
2018,GRAND RIVER CONSERVATION FOUNDATION,CAMBRIDGE,ON,"2,660",0,https://www.charitydata.ca/charity/the-upper-grand-district-school-board/892228826RR0002/,THE UPPER GRAND DISTRICT SCHOOL BOARD,Advancement of Education,Teaching Institutions / Public district board (all grades),Charitable Organization,892228826RR0002,WWW.UGDSB.ON.CA,CA,Ontario,GUELPH,7
2018,RBC FOUNDATION/RBC FONDATION,TORONTO,ON,"1,000",0,https://www.charitydata.ca/charity/the-upper-grand-district-school-board/892228826RR0002/,THE UPPER GRAND DISTRICT SCHOOL BOARD,Advancement of Education,Teaching Institutions / Public district board (all grades),Charitable Organization,892228826RR0002,WWW.UGDSB.ON.CA,CA,Ontario,GUELPH,7
2018,VANCOUVER FOUNDATION,VANCOUVER,BC,"1,000",0,https://www.charitydata.ca/charity/the-upper-grand-district-school-board/892228826RR0002/,THE UPPER GRAND DISTRICT SCHOOL BOARD,Advancement of Education,Teaching Institutions / Public district board (all grades),Charitable Organization,892228826RR0002,WWW.UGDSB.ON.CA,CA,Ontario,GUELPH,7
2021,"CHILD NUTRITION COUNCIL OF MANITOBA, INC.",WINNIPEG,MB,500,0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2020,United Way Pembina Valley Inc.,MORDEN,MB,"2,900",0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2020,"CHILD NUTRITION COUNCIL OF MANITOBA, INC.",WINNIPEG,MB,500,0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2020,ALL CHARITIES CAMPAIGN,WINNIPEG,MB,100,0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2019,THE WINNIPEG FOUNDATION,WINNIPEG,MB,"4,000",0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2019,"CHILD NUTRITION COUNCIL OF MANITOBA, INC.",WINNIPEG,MB,"1,200",0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2019,ALL CHARITIES CAMPAIGN,WINNIPEG,MB,103,0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2018,UNITED WAY OF MORDEN AND DISTRICT INC.,MORDEN,MB,"4,000",0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2018,THE WINNIPEG FOUNDATION,WINNIPEG,MB,"2,121",0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2018,"CHILD NUTRITION COUNCIL OF MANITOBA, INC.",WINNIPEG,MB,"1,000",0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2018,"CHILD NUTRITION COUNCIL OF MANITOBA, INC.",WINNIPEG,MB,"1,000",0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2018,ALL CHARITIES CAMPAIGN,WINNIPEG,MB,103,0,https://www.charitydata.ca/charity/the-western-school-division/129855359RR0001/,THE WESTERN SCHOOL DIVISION,Advancement of Education,Teaching Institutions / Other,Charitable Organization,129855359RR0001,WWW.WESTERNSD.MB.CA,CA,Manitoba,MORDEN,7
2021,INDIGO LOVE OF READING FOUNDATION/FONDATION INDIGO POUR L'AMOUR DE LA LECTURE,TORONTO,ON,"39,350",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2021,SOCIETY FOR THE EDUCATION AND ASSISTANCE OF RURAL INDIAN CHILDREN - SEARIC,EDMONTON,AB,"5,000",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2021,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"4,500",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2021,JOHN MAUDE AND SUSAN QUINN CHARITABLE FOUNDATION,WETASKIWIN,AB,"2,500",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2020,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"4,500",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2020,INDIGO LOVE OF READING FOUNDATION/FONDATION INDIGO POUR L'AMOUR DE LA LECTURE,TORONTO,ON,"2,869",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2020,JOHN MAUDE AND SUSAN QUINN CHARITABLE FOUNDATION,WETASKIWIN,AB,"2,500",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2020,Canada Post Community Foundation/Fondation Communautaire de Postes Canada,OTTAWA,ON,"2,500",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2019,INDIGO LOVE OF READING FOUNDATION/FONDATION INDIGO POUR L'AMOUR DE LA LECTURE,TORONTO,ON,"16,666",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2019,TD FRIENDS OF THE ENVIRONMENT FOUNDATION,TORONTO,ON,"4,108",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2019,JOHN MAUDE AND SUSAN QUINN CHARITABLE FOUNDATION,WETASKIWIN,AB,"1,500",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2019,WINFIELD & DISTRICT AGRICULTURAL SOCIETY,WINFIELD,AB,180,0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2019,INDIGO LOVE OF READING FOUNDATION/FONDATION INDIGO POUR L'AMOUR DE LA LECTURE,TORONTO,ON,60,0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2018,MUSIC EDUCATION CHARITY OF CANADA,TORONTO,ON,"10,000","10,000",https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2018,JOHN MAUDE AND SUSAN QUINN CHARITABLE FOUNDATION,WETASKIWIN,AB,"1,500",0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2018,INDIGO LOVE OF READING FOUNDATION/FONDATION INDIGO POUR L'AMOUR DE LA LECTURE,TORONTO,ON,700,0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2018,WINFIELD & DISTRICT AGRICULTURAL SOCIETY,WINFIELD,AB,200,0,https://www.charitydata.ca/charity/the-wetaskiwin-school-division/139756357RR0001/,The Wetaskiwin School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139756357RR0001,WWW.WRPS.AB.CA,CA,Alberta,WETASKIWIN,7
2021,Club des petits déjeuners du Canada - Breakfast Club of Canada,BOUCHERVILLE,QC,"113,000",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2021,TD FRIENDS OF THE ENVIRONMENT FOUNDATION,TORONTO,ON,"9,980",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2021,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"9,440",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2021,SARNIA COMMUNITY FOUNDATION,SARNIA,ON,"1,800",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2021,THE WESTERN COMMUNITIES FOUNDATION,HIGH RIVER,AB,"1,000",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2021,"THE JANE GOODALL INSTITUTE FOR WILDLIFE RESEARCH, EDUCATION AND CONSERVATION / L'INSTITUT JANE GOODALL POUR LA RECHERCHE, L'EDUCATION ET LA CONSERVATION DE LA FAUNE",TORONTO,ON,600,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2021,ST-MARY'S ANGLICAN CHURCH,PONOKA,AB,500,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2021,THE EDMONTON COMMUNITY FOUNDATION PRIV ACT,EDMONTON,AB,426,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2021,PayPal Giving Fund Canada,TORONTO,ON,5,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2020,Club des petits déjeuners du Canada - Breakfast Club of Canada,BOUCHERVILLE,QC,"30,500",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2020,CWB WELDING FOUNDATION,MILTON,ON,"20,000",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2020,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"9,025",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2020,THE WESTERN COMMUNITIES FOUNDATION,HIGH RIVER,AB,"1,000",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2020,THE EDMONTON COMMUNITY FOUNDATION PRIV ACT,EDMONTON,AB,425,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2020,CANADAHELPS CANADON,TORONTO,ON,336,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2019,Club des petits déjeuners du Canada - Breakfast Club of Canada,BOUCHERVILLE,QC,"24,270",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2019,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"1,487",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2019,THE WESTERN COMMUNITIES FOUNDATION,HIGH RIVER,AB,"1,365",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2019,BOSTON PIZZA FOUNDATION,RICHMOND,BC,"1,113",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2019,ST-MARY'S ANGLICAN CHURCH,PONOKA,AB,500,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2019,THE EDMONTON COMMUNITY FOUNDATION PRIV ACT,EDMONTON,AB,399,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2019,PayPal Giving Fund Canada,TORONTO,ON,76,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2018,TD FRIENDS OF THE ENVIRONMENT FOUNDATION,TORONTO,ON,"5,500",0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2018,THE WESTERN COMMUNITIES FOUNDATION,HIGH RIVER,AB,980,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2018,Club des petits déjeuners du Canada - Breakfast Club of Canada,BOUCHERVILLE,QC,666,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2018,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,600,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2018,ST CYPRIANS ANGLICAN CHURCH,LACOMBE,AB,500,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2018,THE EDMONTON COMMUNITY FOUNDATION PRIV ACT,EDMONTON,AB,420,0,https://www.charitydata.ca/charity/the-wolf-creek-school-division/139975718RR0001/,The Wolf Creek School Division,Advancement of Education,Teaching Institutions / Other,Charitable Organization,139975718RR0001,WWW.WOLFCREEK.AB.CA,CA,Alberta,PONOKA,7
2021,Jewish Foundation of Greater Toronto,TORONTO,ON,"51,320",0,https://www.charitydata.ca/charity/the-york-school/108226242RR0001/,THE YORK SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,108226242RR0001,WWW.YORKSCHOOL.COM,CA,Ontario,TORONTO,7
2021,Jewish Foundation of Greater Toronto,TORONTO,ON,"51,320",0,https://www.charitydata.ca/charity/the-york-school/108226242RR0001/,THE YORK SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,108226242RR0001,WWW.YORKSCHOOL.COM,CA,Ontario,TORONTO,7
2021,THE ROTMAN FAMILY FOUNDATION,TORONTO,ON,"50,000",0,https://www.charitydata.ca/charity/the-york-school/108226242RR0001/,THE YORK SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,108226242RR0001,WWW.YORKSCHOOL.COM,CA,Ontario,TORONTO,7
2021,Ward Family Foundation,TORONTO,ON,"25,000",0,https://www.charitydata.ca/charity/the-york-school/108226242RR0001/,THE YORK SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,108226242RR0001,WWW.YORKSCHOOL.COM,CA,Ontario,TORONTO,7
2021,QUARRYWOOD FOUNDATION,TORONTO,ON,"25,000",0,https://www.charitydata.ca/charity/the-york-school/108226242RR0001/,THE YORK SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,108226242RR0001,WWW.YORKSCHOOL.COM,CA,Ontario,TORONTO,7
2021,Angus Glen Foundation,MARKHAM,ON,"20,000",0,https://www.charitydata.ca/charity/the-york-school/108226242RR0001/,THE YORK SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,108226242RR0001,WWW.YORKSCHOOL.COM,CA,Ontario,TORONTO,7
2021,The Hebel Family Foundation,TORONTO,ON,"20,000",0,https://www.charitydata.ca/charity/the-york-school/108226242RR0001/,THE YORK SCHOOL,Advancement of Education,Teaching Institutions / Other,Charitable Organization,108226242RR0001,WWW.YORKSCHOOL.COM,CA,Ontario,TORONTO,7
