donation_year,donor_name,donor_city,donor_province,donation_amount,donation_in_kind,charity_link,charity_name,charity_type,charity_sub_category,charity_description,charity_registration_number,charity_website,charity_country,charity_province,charity_city,charity_employee_range
2021,FONDATION J ARMAND BOMBARDIER,VALCOURT,QC,"100,000",0,https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
2021,THE ANNA & LOUIS VIGLIONE FOUNDATION,SAINT-LEONARD,QC,"85,000",0,https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
2021,FONDATION GILLES CHATEL,MONTREAL,QC,"8,000",0,https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
2021,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,"1,189",0,https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
2021,UNITED WAY EAST ONTARIO / CENTRAIDE EST DE L'ONTARIO,OTTAWA,ON,52,0,https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
2021,THE MOLSON FOUNDATION/FONDATION MOLSON,MONTREAL,QC,0,"100,000",https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
2020,FONDATION J ARMAND BOMBARDIER,VALCOURT,QC,"100,000",0,https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
2020,THE MOLSON FOUNDATION/FONDATION MOLSON,MONTREAL,QC,"100,000",0,https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
2020,FONDATION J.A. DESEVE,MONTREAL,QC,"75,000",0,https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
2020,THE ANNA & LOUIS VIGLIONE FOUNDATION,SAINT-LEONARD,QC,"10,000",0,https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
2020,FONDATION GILLES CHATEL,MONTREAL,QC,"8,000",0,https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
2020,Fondation Marcelle et Jean Coutu,MONTREAL,QC,"2,500",0,https://www.charitydata.ca/charity/ecole-de-technologie-suprieure/121943716RR0001/,École de Technologie Supérieure,Advancement of Education,Teaching Institutions / Other,Charitable Organization,121943716RR0001,www.etsmtl.ca,CA,Quebec,MONTREAL,7
