donation_year,donor_name,donor_city,donor_province,donation_amount,donation_in_kind,charity_link,charity_name,charity_type,charity_sub_category,charity_description,charity_registration_number,charity_website,charity_country,charity_province,charity_city,charity_employee_range
2021,CHRISTIAN STEWARDSHIP SERVICES,MARKHAM,ON,"2,432",0,https://www.charitydata.ca/charity/thunder-bay-christian-school-society/119264117RR0001/,THUNDER BAY CHRISTIAN SCHOOL SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119264117RR0001,WWW.TBAYCHRISTIANSCHOOL.CA,CA,Ontario,SLATE RIVER,2
2021,HOPE CHRISTIAN REFORMED CHURCH OF THUNDER BAY,THUNDER BAY,ON,"2,116",0,https://www.charitydata.ca/charity/thunder-bay-christian-school-society/119264117RR0001/,THUNDER BAY CHRISTIAN SCHOOL SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119264117RR0001,WWW.TBAYCHRISTIANSCHOOL.CA,CA,Ontario,SLATE RIVER,2
2021,FIRST CHRISTIAN REFORMED CHURCH OF THUNDER BAY,MURILLO,ON,"1,471",0,https://www.charitydata.ca/charity/thunder-bay-christian-school-society/119264117RR0001/,THUNDER BAY CHRISTIAN SCHOOL SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119264117RR0001,WWW.TBAYCHRISTIANSCHOOL.CA,CA,Ontario,SLATE RIVER,2
2021,BETHLEHEM CHRISTIAN REFORMED CHURCH,THUNDER BAY,ON,430,0,https://www.charitydata.ca/charity/thunder-bay-christian-school-society/119264117RR0001/,THUNDER BAY CHRISTIAN SCHOOL SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119264117RR0001,WWW.TBAYCHRISTIANSCHOOL.CA,CA,Ontario,SLATE RIVER,2
2021,CANADAHELPS CANADON,TORONTO,ON,288,0,https://www.charitydata.ca/charity/thunder-bay-christian-school-society/119264117RR0001/,THUNDER BAY CHRISTIAN SCHOOL SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119264117RR0001,WWW.TBAYCHRISTIANSCHOOL.CA,CA,Ontario,SLATE RIVER,2
2020,HOPE CHRISTIAN REFORMED CHURCH OF THUNDER BAY,THUNDER BAY,ON,"2,583",0,https://www.charitydata.ca/charity/thunder-bay-christian-school-society/119264117RR0001/,THUNDER BAY CHRISTIAN SCHOOL SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119264117RR0001,WWW.TBAYCHRISTIANSCHOOL.CA,CA,Ontario,SLATE RIVER,2
2020,FIRST CHRISTIAN REFORMED CHURCH OF THUNDER BAY,MURILLO,ON,"1,426",0,https://www.charitydata.ca/charity/thunder-bay-christian-school-society/119264117RR0001/,THUNDER BAY CHRISTIAN SCHOOL SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119264117RR0001,WWW.TBAYCHRISTIANSCHOOL.CA,CA,Ontario,SLATE RIVER,2
2020,CHRISTIAN SCHOOL FOUNDATION (CANADA) INC.,HAMILTON,ON,"1,000",0,https://www.charitydata.ca/charity/thunder-bay-christian-school-society/119264117RR0001/,THUNDER BAY CHRISTIAN SCHOOL SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119264117RR0001,WWW.TBAYCHRISTIANSCHOOL.CA,CA,Ontario,SLATE RIVER,2
2020,BETHLEHEM CHRISTIAN REFORMED CHURCH,THUNDER BAY,ON,446,0,https://www.charitydata.ca/charity/thunder-bay-christian-school-society/119264117RR0001/,THUNDER BAY CHRISTIAN SCHOOL SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119264117RR0001,WWW.TBAYCHRISTIANSCHOOL.CA,CA,Ontario,SLATE RIVER,2
2020,MY TRIBUTE GIFT FOUNDATION,TORONTO,ON,138,0,https://www.charitydata.ca/charity/thunder-bay-christian-school-society/119264117RR0001/,THUNDER BAY CHRISTIAN SCHOOL SOCIETY,Advancement of Education,Teaching Institutions / Other,Charitable Organization,119264117RR0001,WWW.TBAYCHRISTIANSCHOOL.CA,CA,Ontario,SLATE RIVER,2
