donation_year,donor_name,donor_city,donor_province,donation_amount,donation_in_kind,charity_link,charity_name,charity_type,charity_sub_category,charity_description,charity_registration_number,charity_website,charity_country,charity_province,charity_city,charity_employee_range
2021,CANADAHELPS CANADON,TORONTO,ON,"3,819",0,https://www.charitydata.ca/charity/ecole-al-farabi/843140757RR0001/,École Al Farabi,Advancement of Education,Teaching Institutions / Independent elementary schools (includes religious),Charitable Organization,843140757RR0001,n/a,CA,Quebec,QUEBEC,5
2020,CANADAHELPS CANADON,TORONTO,ON,"3,541",0,https://www.charitydata.ca/charity/ecole-al-farabi/843140757RR0001/,École Al Farabi,Advancement of Education,Teaching Institutions / Independent elementary schools (includes religious),Charitable Organization,843140757RR0001,n/a,CA,Quebec,QUEBEC,5
2019,CANADAHELPS CANADON,TORONTO,ON,"5,681",0,https://www.charitydata.ca/charity/ecole-al-farabi/843140757RR0001/,École Al Farabi,Advancement of Education,Teaching Institutions / Independent elementary schools (includes religious),Charitable Organization,843140757RR0001,n/a,CA,Quebec,QUEBEC,5
2018,CANADAHELPS CANADON,TORONTO,ON,"9,928",0,https://www.charitydata.ca/charity/ecole-al-farabi/843140757RR0001/,École Al Farabi,Advancement of Education,Teaching Institutions / Independent elementary schools (includes religious),Charitable Organization,843140757RR0001,n/a,CA,Quebec,QUEBEC,5
2021,Dervishian Foundation,MONTREAL,QC,"7,400",0,https://www.charitydata.ca/charity/ecole-armen-quebec-de-lunion-generale-armenienne-de-bienfaisance/101560571RR0001/,ECOLE ARMEN-QUEBEC DE L'UNION GENERALE ARMENIENNE DE BIENFAISANCE,Advancement of Education,Teaching Institutions / Other,Private Foundation,101560571RR0001,n/a,CA,Quebec,ST LAURENT,5
2021,FAE FOUNDATION OF THE ARMENIANS FROM EGYPT INC,MONTREAL,QC,"7,000",0,https://www.charitydata.ca/charity/ecole-armen-quebec-de-lunion-generale-armenienne-de-bienfaisance/101560571RR0001/,ECOLE ARMEN-QUEBEC DE L'UNION GENERALE ARMENIENNE DE BIENFAISANCE,Advancement of Education,Teaching Institutions / Other,Private Foundation,101560571RR0001,n/a,CA,Quebec,ST LAURENT,5
2021,FIDUCIE CHARITABLE FOURNIER-ETHIER,MONTREAL,QC,"6,000",0,https://www.charitydata.ca/charity/ecole-armen-quebec-de-lunion-generale-armenienne-de-bienfaisance/101560571RR0001/,ECOLE ARMEN-QUEBEC DE L'UNION GENERALE ARMENIENNE DE BIENFAISANCE,Advancement of Education,Teaching Institutions / Other,Private Foundation,101560571RR0001,n/a,CA,Quebec,ST LAURENT,5
2021,CANADAHELPS CANADON,TORONTO,ON,"1,319",0,https://www.charitydata.ca/charity/ecole-armen-quebec-de-lunion-generale-armenienne-de-bienfaisance/101560571RR0001/,ECOLE ARMEN-QUEBEC DE L'UNION GENERALE ARMENIENNE DE BIENFAISANCE,Advancement of Education,Teaching Institutions / Other,Private Foundation,101560571RR0001,n/a,CA,Quebec,ST LAURENT,5
2021,Canadian Online Giving Foundation/Fondation canadienne de dons en ligne,CALGARY,AB,742,0,https://www.charitydata.ca/charity/ecole-armen-quebec-de-lunion-generale-armenienne-de-bienfaisance/101560571RR0001/,ECOLE ARMEN-QUEBEC DE L'UNION GENERALE ARMENIENNE DE BIENFAISANCE,Advancement of Education,Teaching Institutions / Other,Private Foundation,101560571RR0001,n/a,CA,Quebec,ST LAURENT,5
2020,FAE FOUNDATION OF THE ARMENIANS FROM EGYPT INC,MONTREAL,QC,"7,000",0,https://www.charitydata.ca/charity/ecole-armen-quebec-de-lunion-generale-armenienne-de-bienfaisance/101560571RR0001/,ECOLE ARMEN-QUEBEC DE L'UNION GENERALE ARMENIENNE DE BIENFAISANCE,Advancement of Education,Teaching Institutions / Other,Private Foundation,101560571RR0001,n/a,CA,Quebec,ST LAURENT,5
